,anglePer,blockN,colorPer,correct,highDim,highDimCoh,irrDim,irrDimCoh,lineCoh,lineDir,angleOption,lowDim,lowDimCoh,response,rxtime,subj,isHighCorrect,isLowCorrect,lineOption,Unnamed: 19,rt,stim,subj_idx,cond,cond2
9590,0.42,4,0.58,0,3,1,1,1,0.6,2,2,2,1,0,0.71492,19,0,0,2,,0.71492,32,18,111,11
9591,0.7,4,0.7,1,3,2,2,2,0.4,1,1,1,1,3,0.93121,19,1,1,1,,0.93121,31,18,221,21
9592,0.7,4,0.42,1,3,2,2,1,0.7,2,1,1,2,3,0.5322,19,1,1,2,,0.5322,31,18,212,22
9593,0.58,4,0.7,1,3,1,2,2,0.4,1,1,1,1,3,0.7983,19,1,1,1,,0.7983,31,18,121,11
9594,0.42,4,0.58,0,3,1,1,1,0.6,2,2,2,1,1,0.79815,19,0,1,2,,0.79815,32,18,111,11
9595,0.42,4,0.7,0,3,1,1,2,0.3,1,2,2,2,1,0.89795,19,0,1,1,,0.89795,32,18,122,12
9596,0.3,4,0.58,0,3,2,1,2,0.7,2,2,2,1,1,0.6318600000000001,19,0,1,2,,0.6318600000000001,32,18,221,21
9597,0.3,4,0.42,0,3,2,1,2,0.7,2,2,2,1,0,0.8813700000000001,19,0,0,2,,0.8813700000000001,32,18,221,21
9598,0.7,4,0.3,1,3,2,2,2,0.3,1,1,1,2,3,1.0976,19,1,1,1,,1.0976,31,18,222,22
9599,0.58,4,0.58,1,3,1,2,1,0.7,2,1,1,2,3,1.3135,19,1,1,2,,1.3135,31,18,112,12
9600,0.3,4,0.7,1,3,2,1,1,0.6,2,2,2,2,3,0.69848,19,1,1,2,,0.69848,32,18,212,22
9601,0.3,4,0.58,1,3,2,1,1,0.6,2,2,2,1,3,0.58195,19,1,1,2,,0.58195,32,18,211,21
9602,0.58,4,0.3,1,3,1,2,2,0.7,2,1,1,2,3,1.1805,19,1,1,2,,1.1805,31,18,122,12
9603,0.42,4,0.7,0,3,1,1,1,0.6,2,2,2,2,0,0.74827,19,0,0,2,,0.74827,32,18,112,12
9604,0.42,4,0.7,1,3,1,1,2,0.3,1,2,2,2,3,1.1305,19,1,1,1,,1.1305,32,18,122,12
9605,0.42,4,0.3,0,3,1,1,2,0.3,1,2,2,2,2,3.4915,19,1,0,1,,3.4915,32,18,122,12
9606,0.42,4,0.3,0,3,1,1,1,0.6,2,2,2,2,0,1.0143,19,0,0,2,,1.0143,32,18,112,12
9607,0.58,4,0.7,1,3,1,2,2,0.3,1,1,1,2,3,1.2636,19,1,1,1,,1.2636,31,18,122,12
9608,0.42,4,0.7,0,3,1,1,1,0.4,1,2,2,2,2,1.0309,19,1,0,1,,1.0309,32,18,112,12
9609,0.3,4,0.58,1,3,2,1,2,0.3,1,2,2,1,3,0.93117,19,1,1,1,,0.93117,32,18,221,21
9610,0.3,4,0.3,1,3,2,1,1,0.4,1,2,2,2,3,0.59864,19,1,1,1,,0.59864,32,18,212,22
9611,0.58,4,0.42,1,3,1,2,1,0.7,2,1,1,2,3,0.71497,19,1,1,2,,0.71497,31,18,112,12
9612,0.42,4,0.42,1,3,1,1,2,0.7,2,2,2,1,3,1.031,19,1,1,2,,1.031,32,18,121,11
9613,0.42,4,0.3,1,3,1,1,1,0.4,1,2,2,2,3,1.3636,19,1,1,1,,1.3636,32,18,112,12
9614,0.3,4,0.7,1,3,2,1,1,0.4,1,2,2,2,3,0.7982899999999999,19,1,1,1,,0.7982899999999999,32,18,212,22
9615,0.58,4,0.3,1,3,1,2,2,0.4,1,1,1,1,3,1.4964,19,1,1,1,,1.4964,31,18,121,11
9616,0.58,4,0.7,1,3,1,2,2,0.7,2,1,1,2,3,0.68174,19,1,1,2,,0.68174,31,18,122,12
9617,0.42,4,0.3,1,3,1,1,2,0.7,2,2,2,2,3,0.61522,19,1,1,2,,0.61522,32,18,122,12
9618,0.7,4,0.42,1,3,2,2,1,0.6,2,1,1,1,3,0.71504,19,1,1,2,,0.71504,31,18,211,21
9619,0.58,4,0.3,1,3,1,2,2,0.3,1,1,1,2,3,1.1472,19,1,1,1,,1.1472,31,18,122,12
9620,0.7,4,0.58,1,3,2,2,1,0.6,2,1,1,1,3,0.6984899999999999,19,1,1,2,,0.6984899999999999,31,18,211,21
9621,0.42,4,0.42,0,3,1,1,1,0.6,2,2,2,1,2,0.73178,19,1,0,2,,0.73178,32,18,111,11
9622,0.42,4,0.58,1,3,1,1,2,0.3,1,2,2,1,3,1.1805,19,1,1,1,,1.1805,32,18,121,11
9623,0.7,4,0.7,1,3,2,2,2,0.7,2,1,1,2,3,0.5321199999999999,19,1,1,2,,0.5321199999999999,31,18,222,22
9624,0.7,4,0.58,1,3,2,2,1,0.3,1,1,1,2,3,0.81476,19,1,1,1,,0.81476,31,18,212,22
9625,0.7,4,0.7,1,3,2,2,2,0.3,1,1,1,2,3,0.74829,19,1,1,1,,0.74829,31,18,222,22
9626,0.3,4,0.58,1,3,2,1,2,0.3,1,2,2,1,3,0.81476,19,1,1,1,,0.81476,32,18,221,21
9627,0.42,4,0.58,0,3,1,1,1,0.4,1,2,2,1,1,1.1305,19,0,1,1,,1.1305,32,18,111,11
9628,0.3,4,0.58,1,3,2,1,1,0.6,2,2,2,1,3,1.6794,19,1,1,2,,1.6794,32,18,211,21
9629,0.7,4,0.58,1,3,2,2,1,0.4,1,1,1,1,3,0.9312,19,1,1,1,,0.9312,31,18,211,21
9630,0.3,4,0.3,1,3,2,1,2,0.7,2,2,2,2,3,0.76485,19,1,1,2,,0.76485,32,18,222,22
9631,0.7,4,0.7,1,3,2,2,2,0.6,2,1,1,1,3,0.79807,19,1,1,2,,0.79807,31,18,221,21
9632,0.58,4,0.42,1,3,1,2,1,0.7,2,1,1,2,3,1.1805,19,1,1,2,,1.1805,31,18,112,12
9633,0.58,4,0.3,1,3,1,2,2,0.3,1,1,1,2,3,0.84793,19,1,1,1,,0.84793,31,18,122,12
9634,0.58,4,0.42,1,3,1,2,1,0.3,1,1,1,2,3,0.848,19,1,1,1,,0.848,31,18,112,12
9635,0.58,4,0.58,1,3,1,2,1,0.4,1,1,1,1,3,0.94771,19,1,1,1,,0.94771,31,18,111,11
9636,0.3,4,0.7,1,3,2,1,2,0.7,2,2,2,2,3,0.74826,19,1,1,2,,0.74826,32,18,222,22
9637,0.58,4,0.7,1,3,1,2,2,0.4,1,1,1,1,3,0.9310700000000001,19,1,1,1,,0.9310700000000001,31,18,121,11
9638,0.42,4,0.58,1,3,1,1,2,0.7,2,2,2,1,3,0.8315,19,1,1,2,,0.8315,32,18,121,11
9639,0.58,4,0.58,1,3,1,2,1,0.6,2,1,1,1,3,0.8480200000000001,19,1,1,2,,0.8480200000000001,31,18,111,11
9640,0.7,4,0.58,1,3,2,2,1,0.7,2,1,1,2,3,0.84796,19,1,1,2,,0.84796,31,18,212,22
9641,0.58,4,0.42,1,3,1,2,1,0.6,2,1,1,1,3,0.78158,19,1,1,2,,0.78158,31,18,111,11
9642,0.3,4,0.3,1,3,2,1,2,0.7,2,2,2,2,3,0.54879,19,1,1,2,,0.54879,32,18,222,22
9643,0.42,4,0.42,0,3,1,1,1,0.4,1,2,2,1,1,2.0452,19,0,1,1,,2.0452,32,18,111,11
9644,0.58,4,0.58,1,3,1,2,1,0.7,2,1,1,2,3,0.69828,19,1,1,2,,0.69828,31,18,112,12
9645,0.58,4,0.42,1,3,1,2,1,0.4,1,1,1,1,3,0.99766,19,1,1,1,,0.99766,31,18,111,11
9646,0.3,4,0.3,1,3,2,1,1,0.6,2,2,2,2,3,0.7649199999999999,19,1,1,2,,0.7649199999999999,32,18,212,22
9647,0.3,1,0.58,1,1,2,3,2,0.7,2,2,2,1,3,4.6717,20,1,1,2,,4.6717,12,19,221,21
9648,0.7,1,0.42,0,1,1,2,1,0.4,1,1,3,2,2,4.2563,20,1,0,1,,4.2563,13,19,112,12
9649,0.58,1,0.3,1,1,1,3,1,0.6,2,1,2,2,3,6.1018,20,1,1,2,,6.1018,12,19,112,12
9650,0.7,1,0.7,0,1,2,2,2,0.3,1,1,3,2,0,2.0617,20,0,0,1,,2.0617,13,19,222,22
9651,0.58,1,0.58,0,1,1,2,1,0.4,1,1,3,1,2,3.8905,20,1,0,1,,3.8905,13,19,111,11
9652,0.3,1,0.3,1,1,2,3,2,0.7,2,2,2,2,3,4.6221,20,1,1,2,,4.6221,12,19,222,22
9653,0.58,1,0.58,0,1,2,2,1,0.3,1,1,3,1,2,2.3278,20,1,0,1,,2.3278,13,19,211,21
9654,0.58,1,0.42,0,1,2,3,1,0.7,2,1,2,1,2,5.3871,20,1,0,2,,5.3871,12,19,211,21
9655,0.3,1,0.7,1,1,1,2,2,0.4,1,2,3,2,3,3.5579,20,1,1,1,,3.5579,13,19,122,12
9656,0.7,1,0.42,1,1,2,3,2,0.7,2,1,2,1,3,2.6104,20,1,1,2,,2.6104,12,19,221,21
9657,0.7,1,0.3,1,1,2,2,2,0.3,1,1,3,2,3,2.627,20,1,1,1,,2.627,13,19,222,22
9658,0.42,1,0.42,0,1,2,3,1,0.7,2,2,2,1,1,3.8905,20,0,1,2,,3.8905,12,19,211,21
9659,0.58,1,0.7,1,1,2,3,1,0.7,2,1,2,2,3,1.3801,20,1,1,2,,1.3801,12,19,212,22
9660,0.42,1,0.42,1,1,2,3,1,0.7,2,2,2,1,3,1.9953,20,1,1,2,,1.9953,12,19,211,21
9661,0.58,1,0.58,1,1,2,3,1,0.7,2,1,2,1,3,1.9619,20,1,1,2,,1.9619,12,19,211,21
9662,0.7,1,0.3,1,1,1,3,2,0.6,2,1,2,2,3,1.6793,20,1,1,2,,1.6793,12,19,122,12
9663,0.58,1,0.42,0,1,1,3,1,0.6,2,1,2,1,0,4.8715,20,0,0,2,,4.8715,12,19,111,11
9664,0.3,1,0.42,1,1,1,2,1,0.4,1,2,3,2,3,3.3916,20,1,1,1,,3.3916,13,19,112,12
9665,0.42,1,0.58,1,1,1,3,1,0.6,2,2,2,1,3,4.8216,20,1,1,2,,4.8216,12,19,111,11
9666,0.7,1,0.42,0,1,2,2,1,0.3,1,1,3,2,0,2.81,20,0,0,1,,2.81,13,19,212,22
9667,0.3,1,0.3,1,1,2,2,2,0.3,1,2,3,2,3,2.577,20,1,1,1,,2.577,13,19,222,22
9668,0.7,1,0.7,0,1,2,2,2,0.3,1,1,3,2,0,3.0593,20,0,0,1,,3.0593,13,19,222,22
9669,0.58,1,0.58,1,1,2,3,1,0.7,2,1,2,1,3,2.7599,20,1,1,2,,2.7599,12,19,211,21
9670,0.58,1,0.58,1,1,1,2,1,0.4,1,1,3,1,3,2.0617,20,1,1,1,,2.0617,13,19,111,11
9671,0.7,1,0.42,1,1,2,3,2,0.7,2,1,2,1,3,3.4084,20,1,1,2,,3.4084,12,19,221,21
9672,0.58,1,0.3,1,1,2,2,2,0.3,1,1,3,1,3,2.843,20,1,1,1,,2.843,13,19,221,21
9673,0.7,1,0.58,1,1,1,2,1,0.4,1,1,3,2,3,5.2371,20,1,1,1,,5.2371,13,19,112,12
9674,0.58,1,0.42,1,1,1,3,1,0.6,2,1,2,1,3,8.579,20,1,1,2,,8.579,12,19,111,11
9675,0.42,1,0.7,0,1,2,2,2,0.3,1,2,3,1,2,5.4534,20,1,0,1,,5.4534,13,19,221,21
9676,0.3,1,0.3,1,1,1,3,2,0.6,2,2,2,2,3,2.2945,20,1,1,2,,2.2945,12,19,122,12
9677,0.58,1,0.42,1,1,2,3,1,0.7,2,1,2,1,3,4.2063,20,1,1,2,,4.2063,12,19,211,21
9678,0.42,1,0.58,1,1,2,2,1,0.3,1,2,3,1,3,3.2089,20,1,1,1,,3.2089,13,19,211,21
9679,0.58,1,0.42,0,1,2,2,1,0.3,1,1,3,1,1,3.4914,20,0,1,1,,3.4914,13,19,211,21
9680,0.58,1,0.58,1,1,2,2,1,0.3,1,1,3,1,3,1.7956,20,1,1,1,,1.7956,13,19,211,21
9681,0.42,1,0.7,1,1,1,3,1,0.6,2,2,2,2,3,2.6103,20,1,1,2,,2.6103,12,19,112,12
9682,0.42,1,0.58,0,1,2,2,1,0.3,1,2,3,1,0,2.1116,20,0,0,1,,2.1116,13,19,211,21
9683,0.58,1,0.58,1,1,1,3,1,0.6,2,1,2,1,3,2.4274,20,1,1,2,,2.4274,12,19,111,11
9684,0.42,1,0.42,1,1,1,2,1,0.4,1,2,3,1,3,5.6363,20,1,1,1,,5.6363,13,19,111,11
9685,0.58,1,0.7,1,1,2,3,1,0.7,2,1,2,2,3,1.912,20,1,1,2,,1.912,12,19,212,22
9686,0.7,1,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.4797,20,1,1,2,,1.4797,12,19,222,22
9687,0.3,1,0.7,1,1,1,3,2,0.6,2,2,2,2,3,1.5629,20,1,1,2,,1.5629,12,19,122,12
9688,0.3,1,0.42,1,1,2,3,2,0.7,2,2,2,1,3,1.4133,20,1,1,2,,1.4133,12,19,221,21
9689,0.58,1,0.7,1,1,1,3,1,0.6,2,1,2,2,3,2.045,20,1,1,2,,2.045,12,19,112,12
9690,0.42,1,0.3,1,1,1,3,1,0.6,2,2,2,2,3,1.4799,20,1,1,2,,1.4799,12,19,112,12
9691,0.3,1,0.58,1,1,2,3,2,0.7,2,2,2,1,3,1.2137,20,1,1,2,,1.2137,12,19,221,21
9692,0.3,1,0.42,1,1,1,3,2,0.6,2,2,2,1,3,1.2803,20,1,1,2,,1.2803,12,19,121,11
9693,0.42,1,0.42,1,1,1,2,1,0.4,1,2,3,1,3,4.888,20,1,1,1,,4.888,13,19,111,11
9694,0.58,1,0.3,1,1,2,3,1,0.7,2,1,2,2,3,1.1804,20,1,1,2,,1.1804,12,19,212,22
9695,0.3,1,0.58,1,1,2,2,1,0.3,1,2,3,2,3,1.7789,20,1,1,1,,1.7789,13,19,212,22
9696,0.3,1,0.42,1,1,1,2,1,0.4,1,2,3,2,3,1.4631,20,1,1,1,,1.4631,13,19,112,12
9697,0.42,1,0.58,1,1,1,3,1,0.6,2,2,2,1,3,3.0093,20,1,1,2,,3.0093,12,19,111,11
9698,0.7,1,0.7,1,1,1,3,2,0.6,2,1,2,2,3,4.4722,20,1,1,2,,4.4722,12,19,122,12
9699,0.42,1,0.42,1,1,1,3,1,0.6,2,2,2,1,3,1.5963,20,1,1,2,,1.5963,12,19,111,11
9700,0.42,1,0.3,1,1,1,2,2,0.4,1,2,3,1,3,2.2945,20,1,1,1,,2.2945,13,19,121,11
9701,0.42,1,0.3,1,1,2,3,1,0.7,2,2,2,2,3,5.3868,20,1,1,2,,5.3868,12,19,212,22
9702,0.42,1,0.42,1,1,1,3,1,0.6,2,2,2,1,3,6.5173,20,1,1,2,,6.5173,12,19,111,11
9703,0.58,1,0.7,1,1,1,2,2,0.4,1,1,3,1,3,2.8764,20,1,1,1,,2.8764,13,19,121,11
9704,0.42,1,0.58,1,1,1,2,1,0.4,1,2,3,1,3,2.9261,20,1,1,1,,2.9261,13,19,111,11
9705,0.3,1,0.58,1,1,1,3,2,0.6,2,2,2,1,3,2.0118,20,1,1,2,,2.0118,12,19,121,11
9706,0.3,1,0.42,1,1,2,2,1,0.3,1,2,3,2,3,1.8454,20,1,1,1,,1.8454,13,19,212,22
9707,0.58,1,0.7,0,1,2,2,2,0.3,1,1,3,1,0,1.3633,20,0,0,1,,1.3633,13,19,221,21
9708,0.7,1,0.58,1,1,1,2,1,0.4,1,1,3,2,3,2.5771,20,1,1,1,,2.5771,13,19,112,12
9709,0.42,1,0.58,1,1,2,3,1,0.7,2,2,2,1,3,1.9119,20,1,1,2,,1.9119,12,19,211,21
9710,0.58,1,0.7,1,1,1,2,2,0.4,1,1,3,1,3,3.6577,20,1,1,1,,3.6577,13,19,121,11
9711,0.7,1,0.58,1,1,2,3,2,0.7,2,1,2,1,3,3.5413,20,1,1,2,,3.5413,12,19,221,21
9712,0.3,1,0.42,1,1,2,2,1,0.3,1,2,3,2,3,3.2754,20,1,1,1,,3.2754,13,19,212,22
9713,0.42,1,0.7,0,1,2,3,1,0.7,2,2,2,2,2,1.4465,20,1,0,2,,1.4465,12,19,212,22
9714,0.7,1,0.7,1,1,1,3,2,0.6,2,1,2,2,3,1.3302,20,1,1,2,,1.3302,12,19,122,12
9715,0.42,1,0.42,1,1,2,2,1,0.3,1,2,3,1,3,1.8788,20,1,1,1,,1.8788,13,19,211,21
9716,0.58,1,0.3,1,1,2,3,1,0.7,2,1,2,2,3,1.6294,20,1,1,2,,1.6294,12,19,212,22
9717,0.42,1,0.7,0,1,1,2,2,0.4,1,2,3,1,1,2.8597,20,0,1,1,,2.8597,13,19,121,11
9718,0.58,1,0.42,0,1,2,2,1,0.3,1,1,3,1,2,2.2778,20,1,0,1,,2.2778,13,19,211,21
9719,0.7,1,0.3,1,1,1,3,2,0.6,2,1,2,2,3,1.829,20,1,1,2,,1.829,12,19,122,12
9720,0.7,1,0.3,1,1,2,2,2,0.3,1,1,3,2,3,5.7692,20,1,1,1,,5.7692,13,19,222,22
9721,0.7,1,0.58,1,1,2,2,1,0.3,1,1,3,2,3,1.7624,20,1,1,1,,1.7624,13,19,212,22
9722,0.3,1,0.58,0,1,1,3,2,0.6,2,2,2,1,2,3.5579,20,1,0,2,,3.5579,12,19,121,11
9723,0.3,1,0.58,1,1,2,2,1,0.3,1,2,3,2,3,2.5773,20,1,1,1,,2.5773,13,19,212,22
9724,0.42,1,0.3,1,1,2,3,1,0.7,2,2,2,2,3,1.4797,20,1,1,2,,1.4797,12,19,212,22
9725,0.42,1,0.58,1,1,1,2,1,0.4,1,2,3,1,3,6.0187,20,1,1,1,,6.0187,13,19,111,11
9726,0.58,1,0.42,0,1,1,2,1,0.4,1,1,3,1,2,2.9261,20,1,0,1,,2.9261,13,19,111,11
9727,0.7,1,0.42,1,1,1,3,2,0.6,2,1,2,1,3,2.7266,20,1,1,2,,2.7266,12,19,121,11
9728,0.3,1,0.3,1,1,1,2,2,0.4,1,2,3,2,3,1.2472,20,1,1,1,,1.2472,13,19,122,12
9729,0.3,1,0.7,1,1,1,2,2,0.4,1,2,3,2,3,1.1307,20,1,1,1,,1.1307,13,19,122,12
9730,0.3,1,0.3,1,1,2,3,2,0.7,2,2,2,2,3,1.5297,20,1,1,2,,1.5297,12,19,222,22
9731,0.58,1,0.7,1,1,1,3,1,0.6,2,1,2,2,3,3.7575,20,1,1,2,,3.7575,12,19,112,12
9732,0.58,1,0.3,1,1,1,2,2,0.4,1,1,3,1,3,2.5936,20,1,1,1,,2.5936,13,19,121,11
9733,0.42,1,0.3,1,1,2,2,2,0.3,1,2,3,1,3,5.2873,20,1,1,1,,5.2873,13,19,221,21
9734,0.3,1,0.3,1,1,1,2,2,0.4,1,2,3,2,3,1.4631,20,1,1,1,,1.4631,13,19,122,12
9735,0.7,1,0.58,0,1,2,2,1,0.3,1,1,3,2,0,0.9145700000000001,20,0,0,1,,0.9145700000000001,13,19,212,22
9736,0.7,1,0.58,1,1,1,3,2,0.6,2,1,2,1,3,2.8597,20,1,1,2,,2.8597,12,19,121,11
9737,0.42,1,0.42,1,1,2,2,1,0.3,1,2,3,1,3,2.5105,20,1,1,1,,2.5105,13,19,211,21
9738,0.3,1,0.7,1,1,2,2,2,0.3,1,2,3,2,3,0.96429,20,1,1,1,,0.96429,13,19,222,22
9739,0.3,1,0.42,1,1,2,3,2,0.7,2,2,2,1,3,2.7767,20,1,1,2,,2.7767,12,19,221,21
9740,0.7,1,0.58,1,1,1,3,2,0.6,2,1,2,1,3,6.002000000000001,20,1,1,2,,6.002000000000001,12,19,121,11
9741,0.7,1,0.3,1,1,2,3,2,0.7,2,1,2,2,3,1.6626,20,1,1,2,,1.6626,12,19,222,22
9742,0.42,1,0.7,1,1,1,2,2,0.4,1,2,3,1,3,2.311,20,1,1,1,,2.311,13,19,121,11
9743,0.7,1,0.42,1,1,1,3,2,0.6,2,1,2,1,3,3.0926,20,1,1,2,,3.0926,12,19,121,11
9744,0.3,1,0.7,1,1,1,3,2,0.6,2,2,2,2,3,2.1115,20,1,1,2,,2.1115,12,19,122,12
9745,0.7,1,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.6127,20,1,1,2,,1.6127,12,19,222,22
9746,0.3,1,0.7,1,1,2,3,2,0.7,2,2,2,2,3,1.114,20,1,1,2,,1.114,12,19,222,22
9747,0.42,1,0.3,1,1,1,3,1,0.6,2,2,2,2,3,1.8455,20,1,1,2,,1.8455,12,19,112,12
9748,0.42,1,0.58,0,1,2,3,1,0.7,2,2,2,1,2,1.1639,20,1,0,2,,1.1639,12,19,211,21
9749,0.7,1,0.3,1,1,2,3,2,0.7,2,1,2,2,3,2.0452,20,1,1,2,,2.0452,12,19,222,22
9750,0.7,1,0.42,1,1,1,2,1,0.4,1,1,3,2,3,2.7433,20,1,1,1,,2.7433,13,19,112,12
9751,0.7,1,0.3,1,1,1,2,2,0.4,1,1,3,2,3,1.6792,20,1,1,1,,1.6792,13,19,122,12
9752,0.58,1,0.42,0,1,1,2,1,0.4,1,1,3,1,0,2.3441,20,0,0,1,,2.3441,13,19,111,11
9753,0.7,1,0.42,1,1,2,2,1,0.3,1,1,3,2,3,0.7482300000000001,20,1,1,1,,0.7482300000000001,13,19,212,22
9754,0.3,1,0.58,1,1,1,2,1,0.4,1,2,3,2,3,1.6128,20,1,1,1,,1.6128,13,19,112,12
9755,0.3,1,0.7,1,1,2,2,2,0.3,1,2,3,2,3,0.96442,20,1,1,1,,0.96442,13,19,222,22
9756,0.58,1,0.58,1,1,1,3,1,0.6,2,1,2,1,3,4.5887,20,1,1,2,,4.5887,12,19,111,11
9757,0.58,1,0.3,1,1,1,3,1,0.6,2,1,2,2,3,0.89784,20,1,1,2,,0.89784,12,19,112,12
9758,0.3,1,0.42,1,1,1,3,2,0.6,2,2,2,1,3,2.0948,20,1,1,2,,2.0948,12,19,121,11
9759,0.42,1,0.7,1,1,2,3,1,0.7,2,2,2,2,3,1.912,20,1,1,2,,1.912,12,19,212,22
9760,0.42,1,0.3,1,1,2,2,2,0.3,1,2,3,1,3,3.641,20,1,1,1,,3.641,13,19,221,21
9761,0.3,1,0.3,1,1,1,3,2,0.6,2,2,2,2,3,1.6292,20,1,1,2,,1.6292,12,19,122,12
9762,0.58,1,0.3,1,1,2,2,2,0.3,1,1,3,1,3,2.4109,20,1,1,1,,2.4109,13,19,221,21
9763,0.7,1,0.58,1,1,2,3,2,0.7,2,1,2,1,3,1.4632,20,1,1,2,,1.4632,12,19,221,21
9764,0.7,1,0.7,1,1,1,2,2,0.4,1,1,3,2,3,3.1591,20,1,1,1,,3.1591,13,19,122,12
9765,0.7,1,0.7,1,1,1,2,2,0.4,1,1,3,2,3,5.1872,20,1,1,1,,5.1872,13,19,122,12
9766,0.3,1,0.58,1,1,1,2,1,0.4,1,2,3,2,3,1.8124,20,1,1,1,,1.8124,13,19,112,12
9767,0.3,1,0.3,1,1,2,2,2,0.3,1,2,3,2,3,5.3369,20,1,1,1,,5.3369,13,19,222,22
9768,0.3,1,0.7,1,1,2,3,2,0.7,2,2,2,2,3,2.0616,20,1,1,2,,2.0616,12,19,222,22
9769,0.42,1,0.7,1,1,2,2,2,0.3,1,2,3,1,3,2.5271,20,1,1,1,,2.5271,13,19,221,21
9770,0.7,1,0.3,0,1,1,2,2,0.4,1,1,3,2,2,3.159,20,1,0,1,,3.159,13,19,122,12
9771,0.42,1,0.7,1,1,1,3,1,0.6,2,2,2,2,3,2.8929,20,1,1,2,,2.8929,12,19,112,12
9772,0.58,1,0.3,1,1,1,2,2,0.4,1,1,3,1,3,2.1779,20,1,1,1,,2.1779,13,19,121,11
9773,0.42,1,0.3,1,1,1,2,2,0.4,1,2,3,1,3,4.9212,20,1,1,1,,4.9212,13,19,121,11
9774,0.58,1,0.7,0,1,2,2,2,0.3,1,1,3,1,2,1.4133,20,1,0,1,,1.4133,13,19,221,21
9775,0.7,2,0.58,1,1,2,2,1,0.3,1,1,3,2,3,3.4416,20,1,1,1,,3.4416,13,19,212,22
9776,0.58,2,0.42,1,1,2,2,1,0.3,1,1,3,1,3,1.8787,20,1,1,1,,1.8787,13,19,211,21
9777,0.58,2,0.3,1,1,2,3,1,0.7,2,1,2,2,3,1.6128,20,1,1,2,,1.6128,12,19,212,22
9778,0.58,2,0.58,1,1,2,2,1,0.3,1,1,3,1,3,2.1781,20,1,1,1,,2.1781,13,19,211,21
9779,0.58,2,0.58,1,1,2,2,1,0.3,1,1,3,1,3,2.9595,20,1,1,1,,2.9595,13,19,211,21
9780,0.58,2,0.7,1,1,1,3,1,0.6,2,1,2,2,3,2.3443,20,1,1,2,,2.3443,12,19,112,12
9781,0.42,2,0.3,1,1,2,3,1,0.7,2,2,2,2,3,1.1307,20,1,1,2,,1.1307,12,19,212,22
9782,0.42,2,0.7,1,1,1,3,1,0.6,2,2,2,2,3,1.7790000000000001,20,1,1,2,,1.7790000000000001,12,19,112,12
9783,0.3,2,0.7,1,1,1,2,2,0.4,1,2,3,2,3,2.2779,20,1,1,1,,2.2779,13,19,122,12
9784,0.7,2,0.3,1,1,2,2,2,0.3,1,1,3,2,3,3.6578,20,1,1,1,,3.6578,13,19,222,22
9785,0.3,2,0.58,1,1,1,3,2,0.6,2,2,2,1,3,2.2613,20,1,1,2,,2.2613,12,19,121,11
9786,0.58,2,0.3,1,1,1,3,1,0.6,2,1,2,2,3,1.6627,20,1,1,2,,1.6627,12,19,112,12
9787,0.3,2,0.3,1,1,1,3,2,0.6,2,2,2,2,3,1.4466,20,1,1,2,,1.4466,12,19,122,12
9788,0.3,2,0.58,1,1,1,2,1,0.4,1,2,3,2,3,2.2446,20,1,1,1,,2.2446,13,19,112,12
9789,0.42,2,0.58,1,1,1,2,1,0.4,1,2,3,1,3,3.242,20,1,1,1,,3.242,13,19,111,11
9790,0.58,2,0.42,1,1,1,2,1,0.4,1,1,3,1,3,2.2778,20,1,1,1,,2.2778,13,19,111,11
9791,0.58,2,0.42,0,1,1,2,1,0.4,1,1,3,1,2,3.3918,20,1,0,1,,3.3918,13,19,111,11
9792,0.58,2,0.3,1,1,2,3,1,0.7,2,1,2,2,3,1.1473,20,1,1,2,,1.1473,12,19,212,22
9793,0.3,2,0.3,1,1,2,3,2,0.7,2,2,2,2,3,0.99765,20,1,1,2,,0.99765,12,19,222,22
9794,0.58,2,0.58,0,1,1,2,1,0.4,1,1,3,1,0,3.741,20,0,0,1,,3.741,13,19,111,11
9795,0.3,2,0.42,1,1,1,2,1,0.4,1,2,3,2,3,4.7219999999999995,20,1,1,1,,4.7219999999999995,13,19,112,12
9796,0.3,2,0.3,1,1,2,2,2,0.3,1,2,3,2,3,1.4963,20,1,1,1,,1.4963,13,19,222,22
9797,0.42,2,0.7,1,1,2,2,2,0.3,1,2,3,1,3,1.2968,20,1,1,1,,1.2968,13,19,221,21
9798,0.58,2,0.7,1,1,2,3,1,0.7,2,1,2,2,3,1.6296,20,1,1,2,,1.6296,12,19,212,22
9799,0.58,2,0.58,1,1,1,3,1,0.6,2,1,2,1,3,1.7793,20,1,1,2,,1.7793,12,19,111,11
9800,0.7,2,0.42,0,1,2,3,2,0.7,2,1,2,1,2,1.4464,20,1,0,2,,1.4464,12,19,221,21
9801,0.7,2,0.7,1,1,1,2,2,0.4,1,1,3,2,3,2.3111,20,1,1,1,,2.3111,13,19,122,12
9802,0.42,2,0.58,0,1,1,2,1,0.4,1,2,3,1,2,2.7434,20,1,0,1,,2.7434,13,19,111,11
9803,0.3,2,0.7,1,1,2,3,2,0.7,2,2,2,2,3,2.0283,20,1,1,2,,2.0283,12,19,222,22
9804,0.58,2,0.3,1,1,2,2,2,0.3,1,1,3,1,3,2.1946,20,1,1,1,,2.1946,13,19,221,21
